V1	C2	V3	C4
0.01971496	0.00622578	0.01971496	0.00622578
0.00738548	0.00238044	0.00738548	0.00238044
0.00277718	0.00091556	0.00277718	0.00091556
-0.0728782	-0.02380444	-0.0728782	-0.02380444
-0.15558337	-0.05105747	-0.15558337	-0.05105747
-0.32383192	-0.10626545	-0.32383192	-0.10626545
-0.18060854	-0.05941954	-0.18060854	-0.05941954
-0.06799524	-0.02240059	-0.06799524	-0.02240059
-0.02554399	-0.00860622	-0.02554399	-0.00860622
-0.00958281	-0.00323496	-0.00958281	-0.00323496
-0.00354015	-0.00128178	-0.00354015	-0.00128178
-0.00134281	-0.00042726	-0.00134281	-0.00042726
0.15213478	0.05011139	0.15213478	0.05011139
0.13815729	0.04544206	0.13815729	0.04544206
0.26471755	0.08664205	0.26471755	0.08664205
0.09970397	0.03256325	0.09970397	0.03256325
0.03750725	0.01236	0.03750725	0.01236
0.01413007	0.00460829	0.01413007	0.00460829
0.0052797	0.00170904	0.0052797	0.00170904
0.00201422	0.00054933	0.00201422	0.00054933
-0.16876736	-0.05526902	-0.16876736	-0.05526902
-0.14551225	-0.04770043	-0.14551225	-0.04770043
-0.34516433	-0.11340678	-0.34516433	-0.11340678
-0.12997833	-0.04266488	-0.12997833	-0.04266488
-0.04892117	-0.01614429	-0.04892117	-0.01614429
-0.01840266	-0.00607318	-0.01840266	-0.00607318
-0.00686666	-0.00238044	-0.00686666	-0.00238044
-0.00253304	-0.00103763	-0.00253304	-0.00103763
0.04400769	0.01437422	0.04400769	0.01437422
0.1423078	0.04675436	0.1423078	0.04675436
0.31788081	0.10428175	0.31788081	0.10428175
0.19116795	0.06271554	0.19116795	0.06271554
0.07199316	0.02359081	0.07199316	0.02359081
0.02710044	0.00881985	0.02710044	0.00881985
0.01016266	0.00332652	0.01016266	0.00332652
0.00387585	0.0011597	0.00387585	0.0011597
0.00146489	0.00042726	0.00146489	0.00042726
-0.16730247	-0.05481124	-0.16730247	-0.05481124
-0.14346752	-0.04709006	-0.14346752	-0.04709006
-0.24869533	-0.08169805	-0.24869533	-0.08169805
-0.09369183	-0.0306711	-0.09369183	-0.0306711
-0.03524888	-0.01162755	-0.03524888	-0.01162755
-0.01321451	-0.00439467	-0.01321451	-0.00439467
-0.004944	-0.00173956	-0.004944	-0.00173956
-0.00186163	-0.00057985	-0.00186163	-0.00057985
0.15082248	0.04953154	0.15082248	0.04953154
0.13754693	0.04507584	0.13754693	0.04507584
0.36533707	0.11975463	0.36533707	0.11975463
0.13757744	0.04507584	0.13757744	0.04507584
0.05178991	0.01696829	0.05178991	0.01696829
0.01944029	0.00643941	0.01944029	0.00643941
0.00732444	0.00238044	0.00732444	0.00238044
0.00274667	0.00088504	0.00274667	0.00088504
-0.06930754	-0.02261421	-0.06930754	-0.02261421
-0.15601063	-0.05117954	-0.15601063	-0.05117954
-0.32593769	-0.10705893	-0.32593769	-0.10705893
-0.17896053	-0.05893124	-0.17896053	-0.05893124
-0.06735435	-0.02221747	-0.06735435	-0.02221747
-0.0253914	-0.00830103	-0.0253914	-0.00830103
-0.00952177	-0.00314341	-0.00952177	-0.00314341
-0.00354015	-0.00128178	-0.00354015	-0.00128178
-0.0013123	-0.00045778	-0.0013123	-0.00045778
0.15494247	0.05096591	0.15494247	0.05096591
0.15076144	0.04937895	0.15076144	0.04937895
0.26334423	0.08621479	0.26334423	0.08621479
0.09918515	0.03238014	0.09918515	0.03238014
0.03735466	0.01214637	0.03735466	0.01214637
0.01403851	0.00460829	0.01403851	0.00460829
0.00521867	0.00180059	0.00521867	0.00180059
0.00201422	0.00057985	0.00201422	0.00057985
-0.1745964	-0.05719168	-0.1745964	-0.05719168
-0.14374217	-0.04730369	-0.14374217	-0.04730369
-0.34281442	-0.11264382	-0.34281442	-0.11264382
-0.12906277	-0.04245125	-0.12906277	-0.04245125
-0.04855495	-0.01608326	-0.04855495	-0.01608326
-0.01825007	-0.00613422	-0.01825007	-0.00613422
-0.00686666	-0.00222785	-0.00686666	-0.00222785
-0.00253304	-0.00097659	-0.00253304	-0.00097659
0.04980621	0.0163274	0.04980621	0.0163274
0.14572588	0.04779199	0.14572588	0.04779199
0.32245857	0.10586871	0.32245857	0.10586871
0.18930632	0.06201361	0.18930632	0.06201361
0.07129124	0.02331614	0.07129124	0.02331614
0.02685629	0.00866726	0.02685629	0.00866726
0.01010163	0.00320444	0.01010163	0.00320444
0.0037843	0.00122074	0.0037843	0.00122074
0.00137333	0.00051881	0.00137333	0.00051881
-0.16937773	-0.05554369	-0.16937773	-0.05554369
-0.15009002	-0.04922635	-0.15009002	-0.04922635
-0.246498	-0.08105716	-0.246498	-0.08105716
-0.0928373	-0.03048799	-0.0928373	-0.03048799
-0.03491317	-0.01159703	-0.03491317	-0.01159703
-0.01309244	-0.00448622	-0.01309244	-0.00448622
-0.00488296	-0.00183111	-0.00488296	-0.00183111
-0.00183111	-0.00057985	-0.00183111	-0.00057985
0.15744498	0.05172887	0.15744498	0.05172887
0.14792322	0.04858547	0.14792322	0.04858547
0.36121708	0.11835078	0.36121708	0.11835078
0.136021	0.04461806	0.136021	0.04461806
0.05121006	0.01672414	0.05121006	0.01672414
0.0192877	0.00619526	0.0192877	0.00619526
0.00726341	0.00222785	0.00726341	0.00222785
0.00277718	0.00073244	0.00277718	0.00073244
-0.08175909	-0.02676473	-0.08175909	-0.02676473
-0.1556444	-0.05105747	-0.1556444	-0.05105747
-0.33371991	-0.10956145	-0.33371991	-0.10956145
-0.17737357	-0.05841243	-0.17737357	-0.05841243
-0.06680502	-0.02200384	-0.06680502	-0.02200384
-0.02508621	-0.00842311	-0.02508621	-0.00842311
-0.0093997	-0.00320444	-0.0093997	-0.00320444
-0.00350963	-0.00128178	-0.00350963	-0.00128178
-0.00128178	-0.00054933	-0.00128178	-0.00054933
0.15524766	0.05090487	0.15524766	0.05090487
0.14007996	0.04599139	0.14007996	0.04599139
0.26029238	0.08517716	0.26029238	0.08517716
0.09799493	0.03210547	0.09799493	0.03210547
0.03689688	0.01205481	0.03689688	0.01205481
0.01388592	0.00448622	0.01388592	0.00448622
0.00518815	0.00161748	0.00518815	0.00161748
0.0019837	0.00054933	0.0019837	0.00054933
-0.18308054	-0.06012146	-0.18308054	-0.06012146
-0.14273506	-0.0469985	-0.14273506	-0.0469985
-0.34049502	-0.1117893	-0.34049502	-0.1117893
-0.12823878	-0.04208503	-0.12823878	-0.04208503
-0.04828028	-0.01590014	-0.04828028	-0.01590014
-0.01815851	-0.00598163	-0.01815851	-0.00598163
-0.00680563	-0.00228889	-0.00680563	-0.00228889
-0.002472	-0.00106815	-0.002472	-0.00106815
0.03979614	0.01309244	0.03979614	0.01309244
0.14716025	0.04818873	0.14716025	0.04818873
0.33518478	0.10989715	0.33518478	0.10989715
0.18854335	0.06170843	0.18854335	0.06170843
0.07095554	0.02331614	0.07095554	0.02331614
0.0267037	0.00872829	0.0267037	0.00872829
0.01004059	0.00320444	0.01004059	0.00320444
0.0037843	0.0011597	0.0037843	0.0011597
0.00140385	0.00045778	0.00140385	0.00045778
-0.16528824	-0.05410932	-0.16528824	-0.05410932
-0.1427961	-0.04684591	-0.1427961	-0.04684591
-0.24555193	-0.0807825	-0.24555193	-0.0807825
-0.09247109	-0.03036592	-0.09247109	-0.03036592
-0.03482162	-0.0113834	-0.03482162	-0.0113834
-0.01306192	-0.00430311	-0.01306192	-0.00430311
-0.00485244	-0.00173956	-0.00485244	-0.00173956
-0.00180059	-0.00061037	-0.00180059	-0.00061037
0.15308085	0.05047762	0.15308085	0.05047762
0.13672292	0.04492325	0.13672292	0.04492325
0.3569445	0.11706901	0.3569445	0.11706901
0.1345256	0.04379406	0.1345256	0.04379406
0.05063021	0.01648	0.05063021	0.01648
0.01904355	0.00625629	0.01904355	0.00625629
0.00717185	0.00225837	0.00717185	0.00225837
0.00271615	0.00073244	0.00271615	0.00073244
-0.08584857	-0.02807703	-0.08584857	-0.02807703
-0.15533921	-0.05099643	-0.15533921	-0.05099643
-0.34479812	-0.11337626	-0.34479812	-0.11337626
-0.17542039	-0.05780206	-0.17542039	-0.05780206
-0.06601153	-0.02194281	-0.06601153	-0.02194281
-0.02484207	-0.00824	-0.02484207	-0.00824
-0.00933866	-0.00311289	-0.00933866	-0.00311289
-0.00350963	-0.0011597	-0.00350963	-0.0011597
-0.0013123	-0.00045778	-0.0013123	-0.00045778
0.1612598	0.05307169	0.1612598	0.05307169
0.14584796	0.04806665	0.14584796	0.04806665
0.25934631	0.08502457	0.25934631	0.08502457
0.09768975	0.03186132	0.09768975	0.03186132
0.0367748	0.01193274	0.0367748	0.01193274
0.0138554	0.00436415	0.0138554	0.00436415
0.00518815	0.00170904	0.00518815	0.00170904
0.00192267	0.00064089	0.00192267	0.00064089
-0.16943876	-0.05566576	-0.16943876	-0.05566576
-0.14065981	-0.04623554	-0.14065981	-0.04623554
-0.33722952	-0.11087374	-0.33722952	-0.11087374
-0.12698752	-0.04177984	-0.12698752	-0.04177984
-0.04779199	-0.01580859	-0.04779199	-0.01580859
-0.01794488	-0.00607318	-0.01794488	-0.00607318
-0.00674459	-0.00225837	-0.00674459	-0.00225837
-0.002472	-0.00097659	-0.002472	-0.00097659
0.05810724	0.01916562	0.05810724	0.01916562
0.14432204	0.04760887	0.14432204	0.04760887
0.33075961	0.10861538	0.33075961	0.10861538
0.18631551	0.06085391	0.18631551	0.06085391
0.07016205	0.02282785	0.07016205	0.02282785
0.02642903	0.00848415	0.02642903	0.00848415
0.00997955	0.00308237	0.00997955	0.00308237
0.00372326	0.00119022	0.00372326	0.00119022
0.00137333	0.00039674	0.00137333	0.00039674
-0.16641743	-0.05462813	-0.16641743	-0.05462813
-0.14828944	-0.04858547	-0.14828944	-0.04858547
-0.24277474	-0.07986694	-0.24277474	-0.07986694
-0.09146398	-0.0299997	-0.09146398	-0.0299997
-0.03439436	-0.01141392	-0.03439436	-0.01141392
-0.01287881	-0.00442518	-0.01287881	-0.00442518
-0.00476089	-0.00177007	-0.00476089	-0.00177007
-0.00170904	-0.00079348	-0.00170904	-0.00079348
0.15335551	0.05041658	0.15335551	0.05041658
0.15274514	0.05026399	0.15274514	0.05026399
0.35551012	0.11658071	0.35551012	0.11658071
0.13394573	0.04376354	0.13394573	0.04376354
0.05041658	0.01654103	0.05041658	0.01654103
0.01898251	0.00613422	0.01898251	0.00613422
0.00711081	0.00231941	0.00711081	0.00231941
0.00271615	0.00079348	0.00271615	0.00079348
-0.08444472	-0.02774132	-0.08444472	-0.02774132
-0.15512559	-0.05081332	-0.15512559	-0.05081332
-0.33698538	-0.11059908	-0.33698538	-0.11059908
-0.17523728	-0.05740532	-0.17523728	-0.05740532
-0.0659505	-0.02166814	-0.0659505	-0.02166814
-0.02478103	-0.00827052	-0.02478103	-0.00827052
-0.00933866	-0.00305185	-0.00933866	-0.00305185
-0.00347911	-0.00125126	-0.00347911	-0.00125126
-0.00125126	-0.00057985	-0.00125126	-0.00057985
0.16309091	0.0535905	0.16309091	0.0535905
0.15308085	0.05032502	0.15308085	0.05032502
0.25672171	0.0839259	0.25672171	0.0839259
0.09665212	0.03161718	0.09665212	0.03161718
0.03640858	0.0118717	0.03640858	0.0118717
0.01370281	0.0044557	0.01370281	0.0044557
0.00515763	0.00158696	0.00515763	0.00158696
0.00192267	0.00057985	0.00192267	0.00057985
-0.16699728	-0.05496383	-0.16699728	-0.05496383
-0.14334545	-0.04724265	-0.14334545	-0.04724265
-0.33365887	-0.10974456	-0.33365887	-0.10974456
-0.12567522	-0.04126102	-0.12567522	-0.04126102
-0.04730369	-0.01556444	-0.04730369	-0.01556444
-0.01779229	-0.00589007	-0.01779229	-0.00589007
-0.00665304	-0.00225837	-0.00665304	-0.00225837
-0.00244148	-0.00103763	-0.00244148	-0.00103763
0.06985687	0.02307199	0.06985687	0.02307199
0.13525803	0.04446547	0.13525803	0.04446547
0.33191931	0.10876797	0.33191931	0.10876797
0.18411817	0.06012146	0.18411817	0.06012146
0.06933805	0.02264473	0.06933805	0.02264473
0.02609333	0.00854518	0.02609333	0.00854518
0.00979644	0.00323496	0.00979644	0.00323496
0.00372326	0.00109867	0.00372326	0.00109867
0.00137333	0.00039674	0.00137333	0.00039674
-0.16431165	-0.05389569	-0.16431165	-0.05389569
-0.15314189	-0.05035554	-0.15314189	-0.05035554
-0.24008912	-0.07907346	-0.24008912	-0.07907346
-0.09039582	-0.02981658	-0.09039582	-0.02981658
-0.03399762	-0.01135289	-0.03399762	-0.01135289
-0.01278726	-0.00418104	-0.01278726	-0.00418104
-0.00482192	-0.00155644	-0.00482192	-0.00155644
-0.00177007	-0.00064089	-0.00177007	-0.00064089
0.1408124	0.04629658	0.1408124	0.04629658
0.14120914	0.04629658	0.14120914	0.04629658
0.35236672	0.11551256	0.35236672	0.11551256
0.13269448	0.04345836	0.13269448	0.04345836
0.04998932	0.0163274	0.04998932	0.0163274
0.01876888	0.00616474	0.01876888	0.00616474
0.00708029	0.00225837	0.00708029	0.00225837
0.00268563	0.000824	0.00268563	0.000824
-0.10443434	-0.03421125	-0.10443434	-0.03421125
-0.15305032	-0.0502945	-0.15305032	-0.0502945
-0.34302804	-0.11267434	-0.34302804	-0.11267434
-0.17212439	-0.05676443	-0.17212439	-0.05676443
-0.06476028	-0.02154607	-0.06476028	-0.02154607
-0.02435377	-0.00814844	-0.02435377	-0.00814844
-0.00912503	-0.00314341	-0.00912503	-0.00314341
-0.00344859	-0.0011597	-0.00344859	-0.0011597
-0.00128178	-0.00045778	-0.00128178	-0.00045778
0.13864559	0.04559465	0.13864559	0.04559465
0.13769951	0.04522843	0.13769951	0.04522843
0.25321206	0.08297983	0.25321206	0.08297983
0.09533982	0.03128147	0.09533982	0.03128147
0.03592028	0.01162755	0.03592028	0.01162755
0.01345866	0.00451674	0.01345866	0.00451674
0.00506607	0.00161748	0.00506607	0.00161748
0.00189215	0.00057985	0.00189215	0.00057985
-0.16559343	-0.05426191	-0.16559343	-0.05426191
-0.14380321	-0.04736473	-0.14380321	-0.04736473
-0.33011872	-0.10858486	-0.33011872	-0.10858486
-0.12430189	-0.0408948	-0.12430189	-0.0408948
-0.04675436	-0.01553392	-0.04675436	-0.01553392
-0.01757866	-0.00589007	-0.01757866	-0.00589007
-0.00656148	-0.00231941	-0.00656148	-0.00231941
-0.00234993	-0.00112918	-0.00234993	-0.00112918
0.08102664	0.0267037	0.08102664	0.0267037
0.14712973	0.04858547	0.14712973	0.04858547
0.33906063	0.11139256	0.33906063	0.11139256
0.18274483	0.05975524	0.18274483	0.05975524
0.06884976	0.02237007	0.06884976	0.02237007
0.02591021	0.00842311	0.02591021	0.00842311
0.00976592	0.00311289	0.00976592	0.00311289
0.00372326	0.00100711	0.00372326	0.00100711
0.00137333	0.0003357	0.00137333	0.0003357
-0.16251107	-0.05331584	-0.16251107	-0.05331584
-0.14053774	-0.04593036	-0.14053774	-0.04593036
-0.23764764	-0.07800531	-0.23764764	-0.07800531
-0.08948027	-0.02938933	-0.08948027	-0.02938933
-0.03366192	-0.01110874	-0.03366192	-0.01110874
-0.01266518	-0.00415052	-0.01266518	-0.00415052
-0.00466933	-0.00173956	-0.00466933	-0.00173956
-0.00170904	-0.00073244	-0.00170904	-0.00073244
0.14844203	0.04849391	0.14844203	0.04849391
0.12967315	0.04245125	0.12967315	0.04245125
0.34922332	0.11444441	0.34922332	0.11444441
0.13153477	0.04300058	0.13153477	0.04300058
0.04950102	0.01626636	0.04950102	0.01626636
0.01864681	0.00604266	0.01864681	0.00604266
0.00698874	0.00222785	0.00698874	0.00222785
0.00265511	0.00079348	0.00265511	0.00079348
-0.10196234	-0.03344829	-0.10196234	-0.03344829
-0.16095462	-0.05285806	-0.16095462	-0.05285806
-0.33927426	-0.11145359	-0.33927426	-0.11145359
-0.17126988	-0.05630665	-0.17126988	-0.05630665
-0.06448561	-0.02121036	-0.06448561	-0.02121036
-0.02426222	-0.00799585	-0.02426222	-0.00799585
-0.009064	-0.00314341	-0.009064	-0.00314341
-0.00341807	-0.00106815	-0.00341807	-0.00106815
-0.00122074	-0.00042726	-0.00122074	-0.00042726
0.15213478	0.0499588	0.15213478	0.0499588
0.15369122	0.05038606	0.15369122	0.05038606
0.25177771	0.08230842	0.25177771	0.08230842
0.09479049	0.03103732	0.09479049	0.03103732
0.03564562	0.01174963	0.03564562	0.01174963
0.01342814	0.00436415	0.01342814	0.00436415
0.00509659	0.00149541	0.00509659	0.00149541
0.00189215	0.00057985	0.00189215	0.00057985
-0.16507462	-0.05413984	-0.16507462	-0.05413984
-0.1408124	-0.04629658	-0.1408124	-0.04629658
-0.3269448	-0.10763878	-0.3269448	-0.10763878
-0.12311167	-0.0405591	-0.12311167	-0.0405591
-0.04638813	-0.01522874	-0.04638813	-0.01522874
-0.01745659	-0.005768	-0.01745659	-0.005768
-0.00653096	-0.00219733	-0.00653096	-0.00219733
-0.00234993	-0.00103763	-0.00234993	-0.00103763
0.0806299	0.02658162	0.0806299	0.02658162
0.14172795	0.04660176	0.14172795	0.04660176
0.337199	0.11041597	0.337199	0.11041597
0.18082216	0.05905332	0.18082216	0.05905332
0.06811731	0.02212592	0.06811731	0.02212592
0.02566607	0.00830103	0.02566607	0.00830103
0.00964385	0.00308237	0.00964385	0.00308237
0.00360118	0.00119022	0.00360118	0.00119022
0.00134281	0.00042726	0.00134281	0.00042726
-0.16486099	-0.05417036	-0.16486099	-0.05417036
-0.15002899	-0.04904325	-0.15002899	-0.04904325
-0.23505355	-0.07730339	-0.23505355	-0.07730339
-0.08850367	-0.0291757	-0.08850367	-0.0291757
-0.03326517	-0.01120029	-0.03326517	-0.01120029
-0.01254311	-0.00412	-0.01254311	-0.00412
-0.00466933	-0.00161748	-0.00466933	-0.00161748
-0.00170904	-0.00073244	-0.00170904	-0.00073244
0.16333506	0.05368206	0.16333506	0.05368206
0.15421003	0.05066073	0.15421003	0.05066073
0.34455398	0.11294901	0.34455398	0.11294901
0.12979522	0.04229865	0.12979522	0.04229865
0.04886013	0.01596118	0.04886013	0.01596118
0.01843318	0.00582904	0.01843318	0.00582904
0.00689718	0.00216681	0.00689718	0.00216681
0.00259407	0.00085452	0.00259407	0.00085452
-0.09967345	-0.03247169	-0.09967345	-0.03247169
-0.1523484	-0.05005036	-0.1523484	-0.05005036
-0.33948791	-0.11154515	-0.33948791	-0.11154515
-0.16876736	-0.05563524	-0.16876736	-0.05563524
-0.06357005	-0.02090518	-0.06357005	-0.02090518
-0.02386547	-0.00796533	-0.02386547	-0.00796533
-0.0089114	-0.00317392	-0.0089114	-0.00317392
-0.00332652	-0.00122074	-0.00332652	-0.00122074
-0.00128178	-0.00039674	-0.00128178	-0.00039674
0.16290781	0.0535905	0.16290781	0.0535905
0.14398633	0.04730369	0.14398633	0.04730369
0.24912259	0.08157597	0.24912259	0.08157597
0.09390546	0.03048799	0.09390546	0.03048799
0.03534044	0.01150548	0.03534044	0.01150548
0.01330607	0.00418104	0.01330607	0.00418104
0.00500504	0.00146489	0.00500504	0.00146489
0.00189215	0.0004883	0.00189215	0.0004883
-0.16632588	-0.05450606	-0.16632588	-0.05450606
-0.13629566	-0.0446791	-0.13629566	-0.0446791
-0.32203132	-0.10583819	-0.32203132	-0.10583819
-0.12128056	-0.03982665	-0.12128056	-0.03982665
-0.04562517	-0.01507614	-0.04562517	-0.01507614
-0.0171514	-0.00567644	-0.0171514	-0.00567644
-0.00640889	-0.00219733	-0.00640889	-0.00219733
-0.00234993	-0.00103763	-0.00234993	-0.00103763
0.09048738	0.02957243	0.09048738	0.02957243
0.14889981	0.04886013	0.14889981	0.04886013
0.33945739	0.11151464	0.33945739	0.11151464
0.17795342	0.05825983	0.17795342	0.05825983
0.06701864	0.02185125	0.06701864	0.02185125
0.02523881	0.00811792	0.02523881	0.00811792
0.00949126	0.00302133	0.00949126	0.00302133
0.00360118	0.00097659	0.00360118	0.00097659
0.00134281	0.00030519	0.00134281	0.00030519
-0.15942869	-0.05252235	-0.15942869	-0.05252235
-0.13830988	-0.04538102	-0.13830988	-0.04538102
-0.23422956	-0.07696768	-0.23422956	-0.07696768
-0.08819849	-0.02896206	-0.08819849	-0.02896206
-0.03317362	-0.01092563	-0.03317362	-0.01092563
-0.01251259	-0.00408948	-0.01251259	-0.00408948
-0.00463881	-0.00167852	-0.00463881	-0.00167852
-0.00170904	-0.00061037	-0.00170904	-0.00061037
0.15225685	0.05011139	0.15225685	0.05011139
0.13858455	0.04553362	0.13858455	0.04553362
0.34177679	0.11194189	0.34177679	0.11194189
0.12863551	0.04232917	0.12863551	0.04232917
0.04846339	0.01586962	0.04846339	0.01586962
0.01821955	0.00598163	0.01821955	0.00598163
0.00689718	0.00207526	0.00689718	0.00207526
0.00256355	0.00073244	0.00256355	0.00073244
-0.11310159	-0.03701895	-0.11310159	-0.03701895
-0.16235846	-0.05337687	-0.16235846	-0.05337687
-0.35374004	-0.11633655	-0.35374004	-0.11633655
-0.16705832	-0.05502487	-0.16705832	-0.05502487
-0.06292917	-0.02059999	-0.06292917	-0.02059999
-0.02368236	-0.0077517	-0.02368236	-0.0077517
-0.00888089	-0.0029603	-0.00888089	-0.0029603
-0.00332652	-0.00119022	-0.00332652	-0.00119022
-0.00119022	-0.00051881	-0.00119022	-0.00051881
0.1383404	0.04538102	0.1383404	0.04538102
0.16150396	0.0527665	0.16150396	0.0527665
0.24542986	0.08017212	0.24542986	0.08017212
0.09237953	0.03027436	0.09237953	0.03027436
0.0347911	0.01135289	0.0347911	0.01135289
0.0130314	0.00436415	0.0130314	0.00436415
0.004944	0.00152593	0.004944	0.00152593
0.00192267	0.00027467	0.00192267	0.00027467
-0.17310098	-0.05676443	-0.17310098	-0.05676443
-0.14020203	-0.04608295	-0.14020203	-0.04608295
-0.31830806	-0.10480056	-0.31830806	-0.10480056
-0.11981567	-0.03952147	-0.11981567	-0.03952147
-0.04510636	-0.01492355	-0.04510636	-0.01492355
-0.01693777	-0.00567644	-0.01693777	-0.00567644
-0.00637837	-0.00201422	-0.00637837	-0.00201422
-0.00238044	-0.00085452	-0.00238044	-0.00085452
0.08822901	0.02914518	0.08822901	0.02914518
0.14273506	0.04693747	0.14273506	0.04693747
0.34379101	0.11288796	0.34379101	0.11288796
0.17664114	0.05774102	0.17664114	0.05774102
0.06656087	0.02163762	0.06656087	0.02163762
0.02508621	0.00802637	0.02508621	0.00802637
0.0093997	0.0029603	0.0093997	0.0029603
0.00357067	0.00106815	0.00357067	0.00106815
0.00125126	0.0004883	0.00125126	0.0004883
-0.16446425	-0.05398724	-0.16446425	-0.05398724
-0.1586047	-0.05200354	-0.1586047	-0.05200354
-0.23065889	-0.07565539	-0.23065889	-0.07565539
-0.08685568	-0.02850429	-0.08685568	-0.02850429
-0.03262429	-0.01089511	-0.03262429	-0.01089511
-0.01229896	-0.00405896	-0.01229896	-0.00405896
-0.00454726	-0.001648	-0.00454726	-0.001648
-0.00170904	-0.00057985	-0.00170904	-0.00057985
0.15402691	0.05063021	0.15402691	0.05063021
0.14407788	0.04736473	0.14407788	0.04736473
0.3378399	0.11072116	0.3378399	0.11072116
0.12723167	0.04165776	0.12723167	0.04165776
0.04791406	0.01565599	0.04791406	0.01565599
0.01806696	0.00573748	0.01806696	0.00573748
0.00680563	0.00207526	0.00680563	0.00207526
0.00256355	0.00073244	0.00256355	0.00073244
-0.10116886	-0.03299051	-0.10116886	-0.03299051
-0.15173803	-0.04977569	-0.15173803	-0.04977569
-0.34150213	-0.11206397	-0.34150213	-0.11206397
-0.16541032	-0.05432295	-0.16541032	-0.05432295
-0.06225776	-0.02050844	-0.06225776	-0.02050844
-0.0234077	-0.00781274	-0.0234077	-0.00781274
-0.00875881	-0.00302133	-0.00875881	-0.00302133
-0.00323496	-0.00122074	-0.00323496	-0.00122074
-0.00119022	-0.0004883	-0.00119022	-0.0004883
0.14917448	0.04892117	0.14917448	0.04892117
0.15338603	0.05011139	0.15338603	0.05011139
0.24347667	0.07971434	0.24347667	0.07971434
0.09173864	0.02990814	0.09173864	0.02990814
0.03454695	0.01120029	0.03454695	0.01120029
0.01297037	0.00421155	0.01297037	0.00421155
0.00491348	0.00146489	0.00491348	0.00146489
0.00186163	0.00036622	0.00186163	0.00036622
-0.1757561	-0.05758843	-0.1757561	-0.05758843
-0.15231788	-0.05001984	-0.15231788	-0.05001984
-0.31635487	-0.10397656	-0.31635487	-0.10397656
-0.11914426	-0.03906369	-0.11914426	-0.03906369
-0.04486221	-0.01474044	-0.04486221	-0.01474044
-0.01684622	-0.00564592	-0.01684622	-0.00564592
-0.00631733	-0.00219733	-0.00631733	-0.00219733
-0.00234993	-0.00085452	-0.00234993	-0.00085452
0.09378338	0.03064058	0.09378338	0.03064058
0.1436201	0.04718161	0.1436201	0.04718161
0.33710745	0.11066011	0.33710745	0.11066011
0.17520677	0.05752739	0.17520677	0.05752739
0.06598102	0.0216071	0.06598102	0.0216071
0.02484207	0.00805689	0.02484207	0.00805689
0.00933866	0.00308237	0.00933866	0.00308237
0.00354015	0.00109867	0.00354015	0.00109867
0.00128178	0.00045778	0.00128178	0.00045778
-0.16977447	-0.05590991	-0.16977447	-0.05590991
-0.15579699	-0.05105747	-0.15579699	-0.05105747
-0.22806482	-0.07507554	-0.22806482	-0.07507554
-0.08587909	-0.02822962	-0.08587909	-0.02822962
-0.03234962	-0.0105594	-0.03234962	-0.0105594
-0.01214637	-0.00402844	-0.01214637	-0.00402844
-0.00448622	-0.001648	-0.00448622	-0.001648
-0.00167852	-0.00070193	-0.00167852	-0.00070193
0.1574755	0.05172887	0.1574755	0.05172887
0.14752647	0.04837184	0.14752647	0.04837184
0.33494064	0.10968352	0.33494064	0.10968352
0.12613299	0.04129154	0.12613299	0.04129154
0.0474868	0.01556444	0.0474868	0.01556444
0.01788385	0.00582904	0.01788385	0.00582904
0.00674459	0.0019837	0.00674459	0.0019837
0.00253304	0.00076296	0.00253304	0.00076296
-0.12088381	-0.03964354	-0.12088381	-0.03964354
-0.15424055	-0.05069124	-0.15424055	-0.05069124
-0.33548999	-0.11023286	-0.33548999	-0.11023286
-0.16443373	-0.05420087	-0.16443373	-0.05420087
-0.06192205	-0.02035585	-0.06192205	-0.02035585
-0.02328562	-0.00772118	-0.02328562	-0.00772118
-0.00875881	-0.00283822	-0.00875881	-0.00283822
-0.00326548	-0.00122074	-0.00326548	-0.00122074
-0.00119022	-0.00051881	-0.00119022	-0.00051881
0.14896084	0.04889065	0.14896084	0.04889065
0.14545122	0.04766991	0.14545122	0.04766991
0.2412183	0.07892086	0.2412183	0.07892086
0.09088412	0.02957243	0.09088412	0.02957243
0.03421125	0.01110874	0.03421125	0.01110874
0.01284829	0.00421155	0.01284829	0.00421155
0.00482192	0.00158696	0.00482192	0.00158696
0.00180059	0.00051881	0.00180059	0.00051881
-0.17191076	-0.05642872	-0.17191076	-0.05642872
-0.14767906	-0.04846339	-0.14767906	-0.04846339
-0.31351665	-0.10296945	-0.31351665	-0.10296945
-0.11801507	-0.03894162	-0.11801507	-0.03894162
-0.04443495	-0.01461837	-0.04443495	-0.01461837
-0.01663259	-0.00567644	-0.01663259	-0.00567644
-0.00628681	-0.00207526	-0.00628681	-0.00207526
-0.00228889	-0.00085452	-0.00228889	-0.00085452
0.09622486	0.03161718	0.09622486	0.03161718
0.14395581	0.04721214	0.14395581	0.04721214
0.34208196	0.11215552	0.34208196	0.11215552
0.17355876	0.05679495	0.17355876	0.05679495
0.06540117	0.02133244	0.06540117	0.02133244
0.02462844	0.00790429	0.02462844	0.00790429
0.00927763	0.0029603	0.00927763	0.0029603
0.00344859	0.00112918	0.00344859	0.00112918
0.00125126	0.0004883	0.00125126	0.0004883
-0.15979491	-0.05246132	-0.15979491	-0.05246132
-0.16019166	-0.05261391	-0.16019166	-0.05261391
